,PlayerID,FirstName,Surname,Height,Weight,DOB
569,570,Boniface,N'Dong,84,198,3/9/1977
570,571,Channing,Frye,84,255,5/17/1983
571,572,Terence,Morris,81,221,1/11/1979
572,573,Luther,Head,75,185,11/26/1982
573,574,Sergei,Monia,80,220,4/15/1983
574,575,David,Lee,81,245,4/29/1983
575,576,Andre,Owens,76,200,10/31/1980
576,577,Eddie,Basden,77,215,2/15/1983
577,578,Melvin,Sanders,77,210,1/3/1981
578,579,Donell,Taylor,78,180,7/26/1982
579,580,Pat,Burke,83,250,12/14/1973
580,581,Kevin,Burleson,75,205,4/9/1979
581,582,Andray,Blatche,83,235,8/22/1986
582,583,Alan,Anderson,78,220,10/16/1982
583,584,Monta,Ellis,75,185,10/26/1985
584,585,Julius,Hodge,79,210,11/18/1983
585,586,C.J.,Miles,78,220,4/18/1987
586,587,Robert,Whaley,82,260,4/16/1982
587,588,Josh,Powell,81,225,1/25/1983
588,589,Shavlik,Randolph,82,240,11/24/1983
589,590,Rawle,Marshall,81,190,2/20/1982
590,591,Alex,Scales,76,185,7/3/1978
591,592,Ike,Diogu,80,250,9/11/1983
592,593,Gerald,Fitch,75,188,8/12/1982
593,594,Antoine,Wright,79,210,2/6/1984
594,595,Von,Wafer,77,210,7/21/1985
595,596,Anthony,Roberson,74,180,2/14/1983
596,597,Sharrod,Ford,81,225,1/9/1982
597,598,Dijon,Thompson,79,195,2/23/1983
598,599,Travis,Diener,73,175,3/1/1982
599,600,Stephen,Graham,78,215,6/11/1982
600,601,John,Lucas III,71,166,11/21/1982
601,602,Martynas,Andriuskevicius,86,240,3/12/1986
602,603,Randy,Holcomb,81,225,8/8/1979
603,604,Chuck,Hayes,78,240,6/11/1983
604,605,Amir,Johnson,81,240,5/1/1987
605,606,Bracey,Wright,75,210,7/1/1984
606,607,Gerald,Green,79,205,1/26/1986
607,608,Ronny,Turiaf,82,249,1/13/1983
608,609,Dwayne,Jones,83,250,6/9/1983
609,610,Alex,Acker,77,185,1/21/1983
610,611,Luke,Schenscher,85,255,12/31/1982
611,612,Noel,Felix,81,225,10/4/1981
612,613,Will,Bynum,72,185,1/4/1983
613,614,Anthony,Grundy,75,180,4/15/1979
614,615,Derrick,Zimmerman,75,195,12/2/1981
615,616,Jordan,Farmar,74,180,11/30/1986
616,617,Tyrus,Thomas,81,215,8/17/1986
617,618,Thabo,Sefolosha,79,220,5/2/1984
618,619,Chris,Quinn,74,185,9/27/1983
619,620,Robert,Hite,74,184,1/12/1984
620,621,Cedric,Simmons,81,235,1/3/1986
621,622,Hilton,Armstrong,83,235,11/11/1984
622,623,Rajon,Rondo,73,186,2/22/1986
623,624,Maceo,Baston,81,215,5/29/1975
624,625,Adam,Morrison,80,205,7/19/1984
625,626,Ersan,Ilyasova,82,235,5/15/1987
626,627,Patrick,O'Bryant,84,260,6/20/1986
627,628,Renaldo,Balkman,80,208,7/14/1984
628,629,Mardy,Collins,78,220,8/4/1984
629,630,Rudy,Gay,80,230,8/17/1986
630,631,Kyle,Lowry,73,196,3/25/1986
631,632,Alexander,Johnson,81,240,2/8/1983
632,633,Craig,Smith,79,250,11/10/1983
633,634,Randy,Foye,76,213,9/24/1983
634,635,Anthony,Parker,78,215,6/19/1975
635,636,Jorge,Garbajosa,81,245,12/19/1977
636,637,Andrea,Bargnani,84,245,10/26/1985
637,638,P.J.,Tucker,78,245,5/5/1985
638,639,Marcus,Williams,75,205,12/3/1985
639,640,Hassan,Adams,76,220,6/20/1984
640,641,Mile,Ilic,85,230,6/2/1984
641,642,Shelden,Williams,81,250,10/21/1983
642,643,Solomon,Jones,82,230,7/16/1984
643,644,Cedric,Bozeman,78,207,3/7/1983
644,645,Rodney,Carney,79,205,4/15/1984
645,646,Brandon,Roy,78,215,7/23/1984
646,647,Mouhamed,Sene,83,230,5/12/1986
647,648,Mickael,Gelabale,79,215,5/22/1983
648,649,Steve,Novak,82,225,6/13/1983
649,650,Ronnie,Brewer,79,220,3/20/1985
650,651,Paul,Millsap,80,246,2/10/1985
651,652,Yakhouba,Diawara,79,225,8/29/1982
652,653,Paul,Davis,83,270,7/21/1984
653,654,Sergio,Rodriguez,75,176,6/12/1986
654,655,Damir,Markota,82,225,12/26/1985
655,656,David,Noel,78,230,2/27/1984
656,657,Maurice,Ager,77,202,2/9/1984
657,658,J.J.,Barea,72,185,6/26/1984
658,659,Vassilis,Spanoulis,76,195,8/7/1982
659,660,Dee,Brown,72,185,8/17/1984
660,661,Shannon,Brown,76,205,11/29/1985
661,662,Ivan,McFarlin,80,240,4/26/1982
662,663,Andreas,Glyniadakis,85,280,8/21/1981
663,664,Walter,Herrmann,81,225,6/26/1979
664,665,LaMarcus,Aldridge,83,260,7/19/1985
665,666,Quincy,Douby,75,175,5/16/1984
666,667,Leon,Powe,80,240,1/22/1984
667,668,Roger,Powell,78,235,1/15/1983
668,669,Daniel,Gibson,74,190,2/27/1986
669,670,Chris,McCray,77,192,5/27/1984
670,671,Bobby,Jones,79,215,1/9/1984
671,672,Allan,Ray,74,190,6/17/1984
672,673,Desmon,Farmer,77,220,10/7/1981
673,674,Pops,Mensah-Bonsu,81,240,9/7/1983
674,675,Steven,Smith,80,235,4/12/1983
675,676,Marcus,Vinicius,80,225,5/31/1984
676,677,J.J.,Redick,76,200,6/24/1984
677,678,James,Lang,82,285,10/17/1983
678,679,Josh,Boone,82,237,11/21/1984
679,680,Uros,Slokar,82,238,5/14/1983
680,681,Tarence,Kinsey,78,185,3/21/1984
681,682,Shawne,Williams,81,225,2/16/1986
682,683,Will,Blalock,72,205,9/8/1983
683,684,Kelenna,Azubuike,77,220,12/16/1983
684,685,Andre,Brown,81,245,5/12/1981
685,686,Lynn,Greer,74,175,10/23/1979
686,687,Justin,Williams,82,225,5/12/1984
687,688,Ryan,Hollins,84,240,10/10/1984
688,689,Renaldo,Major,79,200,5/7/1982
689,690,Jeremy,Richardson,78,185,2/11/1984
690,691,Will,Conroy,74,195,12/8/1982
691,692,James,Augustine,82,235,2/27/1984
692,693,Lou,Amundson,81,220,12/7/1982
693,694,James,White,79,200,10/21/1982
694,695,Randolph,Morris,82,266,1/2/1986
695,696,Mike,Hall,80,230,6/5/1984
696,697,Kevinn,Pinkney,82,245,10/20/1983
697,698,Marco,Belinelli,77,210,3/25/1986
698,699,Luis,Scola,81,240,4/30/1980
699,700,Coby,Karl,77,215,3/6/1983
700,701,Darius,Washington,74,195,12/6/1985
701,702,Ian,Mahinmi,83,262,11/5/1986
702,703,Kevin,Durant,81,240,9/29/1988
703,704,Jeff,Green,81,235,8/28/1986
704,705,Nick,Young,79,210,6/1/1985
705,706,Dominic,McGuire,81,220,10/20/1985
706,707,Courtney,Sims,82,245,10/21/1983
707,708,Juan,Carlos Navarro,75,170,6/13/1980
708,709,Darryl,Watkins,83,258,11/8/1984
709,710,Yi,Jianlian,84,240,10/27/1987
710,711,Jason,Smith,84,240,3/2/1986
711,712,Arron,Afflalo,77,210,10/15/1985
712,713,Al,Horford,82,245,6/3/1986
713,714,Acie,Law,75,195,1/25/1985
714,715,Mario,West,77,210,6/19/1984
715,716,Glen,Davis,81,289,1/1/1986
716,717,Jared,Dudley,79,237,7/10/1985
717,718,Aaron,Gray,84,270,12/7/1984
718,719,Daequan,Cook,77,205,4/28/1987
719,720,Al,Thornton,80,220,12/7/1983
720,721,Corey,Brewer,81,186,3/5/1986
721,722,Sean,Williams,82,235,9/13/1986
722,723,Taurean,Green,72,177,11/28/1986
723,724,Julian,Wright,80,225,5/20/1987
724,725,Javaris,Crittenton,77,200,12/31/1987
725,726,D.J.,Strawberry,77,201,6/15/1985
726,727,Nick,Fazekas,83,235,6/17/1985
727,728,Alando,Tucker,78,205,2/11/1984
728,729,Jermareo,Davidson,82,230,11/15/1984
729,730,Joakim,Noah,83,230,2/25/1985
730,731,Brandan,Wright,82,210,10/5/1987
731,732,Jamario,Moon,80,205,6/13/1980
732,733,Chris,Richard,81,270,12/25/1984
733,734,Thaddeus,Young,80,221,6/21/1988
734,735,Mike,Conley,73,175,10/11/1987
735,736,Morris,Almond,78,225,2/2/1985
736,737,Stephane,Lasme,80,215,12/17/1982
737,738,Gabe,Pruitt,76,170,4/19/1986
738,739,Spencer,Hawes,85,245,4/28/1988
739,740,Wilson,Chandler,81,225,5/10/1987
740,741,Thomas,Gardner,77,225,2/8/1985
741,742,Cheikh,Samb,85,245,10/22/1984
742,743,Aaron,Brooks,72,161,1/14/1985
743,744,Josh,McRoberts,82,240,2/28/1987
744,745,Carl,Landry,81,248,9/19/1983
745,746,Joel,Anthony,81,245,8/9/1982
746,747,Demetris,Nichols,80,216,9/4/1984
747,748,Kyrylo,Fesenko,85,288,12/24/1986
748,749,Rodney,Stuckey,77,210,4/21/1986
749,750,Marcus,Williams,79,205,11/18/1986
750,751,Keith,Langford,76,215,9/15/1983
751,752,C.J.,Watson,74,175,4/17/1984
752,753,Oleksiy,Pecherov,84,232,12/8/1985
753,754,Guillermo,Diaz,74,192,3/4/1985
754,755,Kosta,Perovic,86,240,2/19/1985
755,756,Marcin,Gortat,83,240,2/17/1984
756,757,Ramon,Sessions,75,190,4/11/1986
757,758,Mike,Harris,78,240,6/15/1983
758,759,Lance,Allred,83,250,2/2/1981
759,760,Blake,Ahearn,74,190,5/27/1984
760,761,Kasib,Powell,79,215,3/18/1981
761,762,Luc,Mbah a Moute,80,230,9/9/1986
762,763,Derrick,Rose,75,200,10/4/1988
763,764,Greg,Oden,84,250,1/22/1988
764,765,Rudy,Fernandez,78,185,4/4/1985
765,766,Jerryd,Bayless,75,200,8/20/1988
766,767,Nicolas,Batum,80,200,12/14/1988
767,768,Brandon,Rush,78,220,7/7/1985
768,769,Roy,Hibbert,86,270,12/11/1986
769,770,DeMarcus,Nelson,76,200,11/2/1985
770,771,O.J.,Mayo,77,210,11/5/1987
771,772,Marc,Gasol,85,255,1/29/1985
772,773,Darrell,Arthur,81,235,3/25/1988
773,774,Eric,Gordon,76,215,12/25/1988
774,775,Mike,Taylor,74,165,1/21/1986
775,776,Jason,Thompson,83,250,7/21/1986
776,777,Kevin,Love,82,251,9/7/1988
777,778,Mario,Chalmers,74,190,5/19/1986
778,779,Michael,Beasley,81,235,1/9/1989
779,780,Danilo,Gallinari,82,225,8/8/1988
780,781,Russell,Westbrook,75,200,11/12/1988
781,782,Kyle,Weaver,78,201,2/18/1986
782,783,Roko,Ukic,77,183,5/12/1984
783,784,Goran,Dragic,75,190,5/6/1986
784,785,Robin,Lopez,84,275,4/1/1988
785,786,Brook,Lopez,84,270,4/1/1988
786,787,Ryan,Anderson,82,240,5/6/1988
787,788,Chris,Douglas-Roberts,79,200,1/8/1987
788,789,JaVale,McGee,84,270,1/19/1988
789,790,D.J.,Augustin,72,183,11/10/1987
790,791,Alexis,Ajinca,86,248,5/6/1988
791,792,J.J.,Hickson,81,242,9/4/1988
792,793,Bobby,Brown,74,175,9/24/1984
793,794,Donte,Greene,83,226,2/21/1988
794,795,Marreese,Speights,82,255,8/4/1987
795,796,DeAndre,Jordan,83,265,7/21/1988
796,797,Kosta,Koufos,84,245,2/24/1989
797,798,Joe,Alexander,80,230,12/26/1986
798,799,Walter,Sharpe,81,245,7/18/1986
799,800,Anthony,Randolph,82,205,7/15/1989
800,801,Courtney,Lee,77,215,10/3/1985
801,802,Sean,Singletary,72,185,9/6/1985
802,803,George,Hill,75,188,5/4/1986
803,804,Will,Solomon,73,185,7/20/1978
804,805,Henry,Walker,78,220,10/9/1987
805,806,Anthony,Tolliver,80,250,6/1/1985
806,807,Joey,Dorsey,80,268,12/16/1983
807,808,Rob,Kurz,81,232,3/5/1985
808,809,Anthony,Morrow,77,210,9/27/1985
809,810,Othello,Hunter,80,225,5/28/1986
810,811,Steven,Hill,84,248,11/14/1985
811,812,Darnell,Jackson,81,253,11/7/1985
812,813,Sun,Yue,81,205,11/6/1985
813,814,Jawad,Williams,81,218,2/19/1983
814,815,Hamed,Haddadi,86,254,5/19/1985
815,816,Sonny,Weems,78,205,7/8/1986
816,817,Nathan,Jawai,82,280,10/10/1986
817,818,Cartier,Martin,79,220,11/20/1984
818,819,Malik,Hairston,78,220,2/23/1987
819,820,Trey,Johnson,77,218,8/30/1984
820,821,J.R.,Giddens,77,215,2/13/1985
821,822,Dontell,Jefferson,77,195,12/15/1983
822,823,D.J.,White,81,251,8/31/1986
823,824,Joe,Crawford,77,210,6/17/1986
824,825,David,Andersen,83,245,6/23/1980
825,826,Chase,Budinger,79,209,5/22/1988
826,827,Jeff,Teague,74,195,6/10/1988
827,828,Gerald,Henderson,77,215,12/9/1987
828,829,Derrick,Brown,79,225,9/8/1987
829,830,Lester,Hudson,75,190,8/7/1984
830,831,Wesley,Matthews,77,220,10/14/1986
831,832,Eric,Maynor,75,175,6/11/1987
832,833,Ty,Lawson,71,195,11/3/1987
833,834,Stephen,Curry,75,190,3/14/1988
834,835,Earl,Clark,82,225,1/17/1988
835,836,DeMarre,Carroll,80,215,7/27/1986
836,837,Hasheem,Thabeet,87,263,2/16/1987
837,838,Sam,Young,78,220,6/1/1985
838,839,Trey,Gilder,81,185,1/24/1985
839,840,Toney,Douglas,74,195,3/16/1986
840,841,Jordan,Hill,82,235,7/27/1987
841,842,Marcus,Landry,79,230,11/1/1985
842,843,Terrence,Williams,78,220,6/28/1987
843,844,Jonny,Flynn,72,185,2/6/1989
844,845,Wayne,Ellington,77,200,10/29/1987
845,846,Tyreke,Evans,78,220,9/19/1989
846,847,Omri,Casspi,81,225,6/22/1988
847,848,Jon,Brockman,79,255,3/20/1987
848,849,James,Harden,77,220,8/26/1989
849,850,Darren,Collison,72,175,8/23/1987
850,851,DeJuan,Blair,79,270,4/22/1989
851,852,DeMar,DeRozan,79,220,8/7/1989
852,853,Taj,Gibson,81,232,6/24/1985
853,854,James,Johnson,80,240,2/20/1987
854,855,Serge,Ibaka,82,235,9/18/1989
855,856,Austin,Daye,83,220,6/5/1988
856,857,A.J.,Price,74,181,10/7/1986
857,858,Rodrigue,Beaubois,72,170,2/24/1988
858,859,Brandon,Jennings,73,170,9/23/1989
859,860,Jrue,Holiday,76,205,6/12/1990
860,861,Jonas,Jerebko,82,231,3/2/1987
861,862,Jermaine,Taylor,76,210,12/8/1986
862,863,Jodie,Meeks,76,210,8/21/1987
863,864,Taylor,Griffin,79,238,4/18/1986
864,865,DaJuan,Summers,80,230,1/24/1988
865,866,Tyler,Hansbrough,81,250,11/3/1985
866,867,Marcus,Thornton,76,205,6/5/1987
867,868,Dante,Cunningham,80,230,4/22/1987
868,869,Danny,Green,78,215,6/22/1987
869,870,Chris,Hunter,83,240,7/7/1984
870,871,Jeff,Ayres,81,240,4/29/1987
871,872,Byron,Mullens,84,275,2/14/1989
872,873,Patty,Mills,72,180,8/11/1988
873,874,Sundiata,Gaines,73,185,4/18/1986
874,875,Cedric,Jackson,75,191,3/5/1986
875,876,JamesOn,Curry,75,190,1/7/1986
876,877,Garrett,Temple,78,195,5/8/1986
877,878,Reggie,Williams,78,205,9/14/1986
878,879,Antonio,Anderson,78,215,6/5/1985
879,880,Othyus,Jeffers,77,200,8/5/1985
880,881,Alonzo,Gee,78,225,5/29/1987
881,882,Oliver,Lafayette,74,190,5/6/1984
882,883,Ish,Smith,72,175,7/5/1988
883,884,Derrick,Caracter,81,275,5/4/1988
884,885,Armon,Johnson,75,195,2/23/1989
885,886,Dominique,Jones,76,215,10/15/1988
886,887,Gordon,Hayward,80,225,3/23/1990
887,888,DONOTUSE,DONOTUSE,0,0,1/1/1900
888,889,Gary,Forbes,79,220,2/25/1985
889,890,Jeff,Adrien,79,245,2/10/1986
890,891,Blake,Griffin,82,250,3/16/1989
891,892,Al-Farouq,Aminu,81,220,9/21/1990
892,893,Eric,Bledsoe,73,205,12/9/1989
893,894,Jordan,Crawford,76,195,10/23/1988
894,895,Xavier,Henry,78,220,3/15/1991
895,896,DeMarcus,Cousins,83,270,8/13/1990
896,897,Eugene,Jeter,71,175,12/2/1983
897,898,Hassan,Whiteside,84,265,6/13/1989
898,899,Wesley,Johnson,79,215,7/11/1987
899,900,Nikola,Pekovic,83,307,1/3/1986
900,901,Derrick,Favors,82,265,7/15/1991
901,902,Damion,James,79,225,10/7/1987
902,903,Larry,Sanders,83,235,11/21/1988
903,904,Omer,Asik,84,255,7/4/1986
904,905,Evan,Turner,79,220,10/27/1988
905,906,Paul,George,81,220,5/2/1990
906,907,James,Anderson,78,213,3/25/1989
907,908,Gary,Neal,76,210,10/3/1984
908,909,Landry,Fields,79,210,6/27/1988
909,910,Timofey,Mozgov,85,275,7/16/1986
910,911,John,Wall,76,210,9/6/1990
911,912,Trevor,Booker,80,228,11/25/1987
912,913,Hamady,N'Diaye,84,235,1/12/1987
913,914,Jeremy,Lin,75,200,8/23/1988
914,915,Lazar,Hayward,78,225,11/26/1986
915,916,Manny,Harris,77,185,9/21/1989
916,917,Samardo,Samuels,81,260,1/9/1989
917,918,Greg,Monroe,83,265,6/4/1990
918,919,Greivis,Vasquez,78,217,1/16/1987
919,920,Devin,Ebanks,81,215,10/28/1989
920,921,Cole,Aldrich,83,250,10/31/1988
921,922,Luke,Babbitt,81,225,6/20/1989
922,923,Tiago,Splitter,83,245,1/1/1985
923,924,Willie,Warren,76,203,10/22/1989
924,925,Semih,Erden,84,240,7/28/1986
925,926,Luke,Harangody,80,246,1/2/1988
926,927,Sherron,Collins,71,205,3/18/1987
927,928,Garret,Siler,83,305,10/25/1986
928,929,Quincy,Pondexter,79,230,3/10/1988
929,930,Andy,Rautins,76,190,11/2/1986
930,931,Solomon,Alabi,85,251,3/21/1988
931,932,Ben,Uzoh,75,205,3/19/1988
932,933,Kevin,Seraphin,81,285,12/7/1989
933,934,Avery,Bradley,74,180,11/26/1990
934,935,Craig,Brackins,82,230,10/9/1987
935,936,Ed,Davis,82,225,6/5/1989
936,937,Ekpe,Udoh,82,245,5/20/1987
937,938,Patrick,Patterson,81,230,3/14/1989
938,939,Gani,Lawal,81,234,11/7/1988
939,940,Christian,Eyenga,77,210,6/22/1989
940,941,Zabian,Dowdell,75,191,9/10/1984
941,942,Larry,Owens,79,210,1/8/1983
942,943,Mustafa,Shakur,75,190,8/18/1984
943,944,Chris,Johnson,83,210,7/15/1985
944,945,Lance,Stephenson,78,230,9/5/1990
945,946,Marcus,Cousin,83,245,12/18/1986
946,947,Patrick,Ewing,80,235,5/20/1984
947,948,Dexter,Pittman,83,308,3/2/1988
948,949,Pape,Sy,79,225,4/5/1988
949,950,Norris,Cole,74,175,10/13/1988
950,951,Mickell,Gladness,83,220,7/26/1986
951,952,Terrel,Harris,77,190,8/10/1987
952,953,Klay,Thompson,79,215,2/8/1990
953,954,Charles,Jenkins,75,220,2/28/1989
954,955,Jeremy,Tyler,82,260,6/21/1991
955,956,Andrew,Goudelock,75,200,12/7/1988
956,957,E'Twaun,Moore,76,191,2/28/1989
957,958,Iman,Shumpert,77,215,6/26/1990
958,959,Josh,Harrellson,82,275,2/12/1989
959,960,Jon,Leuer,82,228,5/14/1989
960,961,Kemba,Walker,73,184,5/8/1990
961,962,Bismack,Biyombo,81,255,8/28/1992
962,963,Kyrie,Irving,75,193,3/23/1992
963,964,Tristan,Thompson,82,238,3/13/1991
964,965,Brandon,Knight,75,195,12/2/1991
965,966,Ricky,Rubio,76,190,10/21/1990
966,967,Derrick,Williams,80,240,5/25/1991
967,968,Marcus,Morris,81,235,9/2/1989
968,969,Justin,Harper,82,225,8/30/1989
969,970,Carldell,Johnson,70,180,1/28/1983
970,971,Markieff,Morris,82,245,9/2/1989
971,972,Nolan,Smith,74,185,7/25/1988
972,973,Jimmer,Fredette,74,195,2/25/1989
973,974,Isaiah,Thomas,69,185,2/7/1989
974,975,Jeremy,Pargo,74,219,3/17/1986
975,976,Kawhi,Leonard,79,230,6/29/1991
976,977,Cory,Joseph,75,193,8/20/1991
977,978,MarShon,Brooks,77,200,1/26/1989
978,979,Chris,Singleton,80,230,11/21/1989
979,980,Shelvin,Mack,75,203,4/22/1990
980,981,Enes,Kanter,83,250,5/20/1992
981,982,Alec,Burks,78,214,7/20/1991
982,983,Ivan,Johnson,80,230,4/10/1984
983,984,Dennis,Horner,81,230,2/5/1988
984,985,Elliot,Williams,77,190,6/20/1989
985,986,Kenneth,Faried,80,220,11/19/1989
986,987,Vernon,Macklin,82,227,9/20/1986
987,988,Jerome,Jordan,84,253,9/29/1986
988,989,Josh,Selby,74,183,3/27/1991
989,990,Greg,Stiemsma,83,260,9/26/1985
990,991,JaJuan,Johnson,82,221,2/8/1989
991,992,Lance,Thomas,80,240,4/24/1988
992,993,Nikola,Vucevic,84,260,10/24/1990
993,994,Trey,Thompkins,82,245,5/20/1990
994,995,Travis,Leslie,76,205,3/29/1990
995,996,Chandler,Parsons,82,230,10/25/1988
996,997,Chris,Wright,80,226,9/30/1988
997,998,Reggie,Jackson,75,208,4/16/1990
998,999,Tyler,Honeycutt,80,188,7/15/1990
999,1000,Jimmy,Butler,80,232,9/14/1989
1000,1001,Cory,Higgins,77,180,6/14/1989
1001,1002,Gustavo,Ayon,82,250,4/1/1985
1002,1003,Jordan,Williams,82,260,10/11/1990
1003,1004,Mychel,Thompson,78,211,6/1/1988
1004,1005,Tobias,Harris,81,235,7/15/1992
1005,1006,Darington,Hobson,79,210,9/29/1987
1006,1007,Lavoy,Allen,81,260,2/4/1989
1007,1008,Jan,Vesely,83,240,4/24/1990
1008,1009,Julyan,Stone,78,200,12/7/1988
1009,1010,Donald,Sloan,75,205,1/15/1988
1010,1011,Darius,Morris,76,190,1/3/1991
1011,1012,Malcolm,Thomas,81,225,11/8/1988
1012,1013,Courtney,Fortson,71,185,5/23/1988
1013,1014,Walker,Russell,72,170,10/6/1982
1014,1015,Jordan,Hamilton,79,220,10/6/1990
1015,1016,Daniel,Orton,82,255,8/6/1990
1016,1017,Ryan,Reid,80,232,10/30/1986
1017,1018,Greg,Smith,82,250,1/8/1991
1018,1019,DeAndre,Liggins,78,209,3/31/1988
1019,1020,Eric,Dawson,81,250,7/7/1984
1020,1021,Jeff,Foote,84,265,7/14/1987
1021,1022,Malcolm,Lee,77,200,5/22/1990
1022,1023,Jerry,Smith,74,190,9/26/1987
1023,1024,Edwin,Ubiles,78,204,11/26/1986
1024,1025,Keith,Benson,83,240,8/13/1988
1025,1026,Justin,Dentmon,71,185,9/5/1985
1026,1027,Jerome,Dyson,75,180,5/1/1987
1027,1028,D.J.,Kennedy,78,215,11/5/1989
1028,1029,Xavier,Silas,77,205,1/22/1988
1029,1030,Derrick,Byars,79,220,4/25/1984
1030,1031,Bradley,Beal,77,207,6/28/1993
1031,1032,Dion,Waiters,76,215,12/10/1991
1032,1033,Tyler,Zeller,84,253,1/17/1990
1033,1034,Jae,Crowder,78,235,7/6/1990
1034,1035,Jared,Sullinger,81,260,3/4/1992
1035,1036,Thomas,Robinson,82,237,3/17/1991
1036,1037,Kyle,Singler,80,228,5/4/1988
1037,1038,Kim,English,78,200,9/24/1988
1038,1039,Andre,Drummond,83,279,8/10/1993
1039,1040,Anthony,Davis,82,253,3/11/1993
1040,1041,Austin,Rivers,76,200,8/1/1992
1041,1042,Darius,Miller,80,225,3/21/1990
1042,1043,Brian,Roberts,73,173,12/3/1985
1043,1044,Evan,Fournier,79,205,10/29/1992
1044,1045,Maalik,Wayns,74,200,5/2/1991
1045,1046,Harrison,Barnes,80,225,5/30/1992
1046,1047,Festus,Ezeli,83,255,10/21/1989
1047,1048,Draymond,Green,79,230,3/4/1990
1048,1049,Robert,Sacre,84,270,6/6/1989
1049,1050,Damian,Lillard,75,195,7/15/1990
1050,1051,Meyers,Leonard,85,255,2/27/1992
1051,1052,Jonas,Valanciunas,84,265,5/6/1992
1052,1053,Terrence,Ross,79,206,2/5/1991
1053,1054,Bernard,James,82,240,2/7/1985
1054,1055,Jared,Cunningham,76,195,5/22/1991
1055,1056,Kevin,Murphy,77,185,3/6/1990
1056,1057,Doron,Lamb,76,210,11/6/1991
1057,1058,Kris,Joseph,79,210,12/17/1988
1058,1059,Michael,Kidd-Gilchrist,79,232,9/26/1993
1059,1060,Marquis,Teague,74,189,2/28/1993
1060,1061,Alexey,Shved,78,190,12/16/1988
1061,1062,Pablo,Prigioni,75,185,5/17/1977
1062,1063,Chris,Copeland,81,239,3/17/1984
1063,1064,Joel,Freeland,82,250,2/7/1987
1064,1065,Will,Barton,78,190,1/6/1991
1065,1066,Perry,Jones,83,235,9/24/1991
1066,1067,Jeremy,Lamb,77,185,5/30/1992
1067,1068,Andrew,Nicholson,81,250,12/8/1989
1068,1069,Kyle,O'Quinn,82,250,3/26/1990
1069,1070,Jeff,Taylor,79,225,5/23/1989
1070,1071,Victor,Claver,81,224,8/30/1988
1071,1072,Nando,De Colo,77,200,6/23/1987
1072,1073,Luke,Zeller,83,245,4/7/1987
1073,1074,Kendall,Marshall,76,200,8/19/1991
1074,1075,DeQuan,Jones,80,221,6/20/1990
1075,1076,Mirza,Teletovic,81,242,9/18/1985
1076,1077,Tyshawn,Taylor,75,185,4/12/1990
1077,1078,Diante,Garrett,76,190,11/3/1988
1078,1079,Arnett,Moultrie,83,249,11/18/1990
1079,1080,Miles,Plumlee,83,249,9/1/1988
1080,1081,Ben,Hansbrough,75,203,12/23/1987
1081,1082,Orlando,Johnson,77,220,3/11/1989
1082,1083,Quincy,Acy,79,240,10/6/1990
1083,1084,Tornike,Shengelia,81,217,10/5/1991
1084,1085,Tony,Wroten,78,205,4/13/1993
1085,1086,John,Henson,83,219,12/28/1990
1086,1087,Maurice,Harkless,81,220,5/11/1993
1087,1088,Kent,Bazemore,77,201,7/1/1989
1088,1089,Darius,Johnson-Odom,74,215,9/28/1989
1089,1090,Khris,Middleton,80,222,8/12/1991
1090,1091,Terrence,Jones,81,252,1/9/1992
1091,1092,Donatas,Motiejunas,84,222,9/20/1990
1092,1093,John,Jenkins,76,215,3/6/1991
1093,1094,Mike,Scott,80,237,7/16/1988
1094,1095,Scott,Machado,73,205,6/8/1990
1095,1096,Kevin,Jones,80,251,8/25/1989
1096,1097,Quincy,Miller,81,210,11/18/1992
1097,1098,Viacheslav,Kravtsov,84,260,8/25/1987
1098,1099,Jarvis,Varnado,81,230,3/1/1988
1099,1100,Patrick,Beverley,73,185,7/12/1988
1100,1101,Chris,Johnson,78,206,4/29/1990
1101,1102,Aron,Baynes,82,260,12/9/1986
1102,1103,Fab,Melo,84,255,6/20/1990
1103,1104,Tim,Ohlbrecht,83,255,8/30/1988
1104,1105,Henry,Sims,82,248,3/27/1990
1105,1106,Chris,Wright,73,210,11/4/1989
1106,1107,Justin,Holiday,78,181,4/5/1989
1107,1108,Josh,Akognon,71,185,2/10/1986
1108,1109,Victor,Oladipo,76,210,5/4/1992
1109,1110,Solomon,Hill,79,225,3/18/1991
1110,1111,Reggie,Bullock,79,205,3/16/1991
1111,1112,Ryan,Kelly,83,230,4/9/1991
1112,1113,Tony,Snell,79,213,11/10/1991
1113,1114,Erik,Murphy,82,230,10/26/1990
1114,1115,Mason,Plumlee,83,235,3/5/1990
1115,1116,Anthony,Bennett,80,245,3/14/1993
1116,1117,Matthew,Dellavedova,76,200,9/8/1990
1117,1118,Dennis,Schroder,73,172,9/15/1993
1118,1119,Pero,Antic,83,260,7/29/1982
1119,1120,Gal,Mekel,75,191,3/4/1988
1120,1121,Ricky,Ledo,79,195,9/10/1992
1121,1122,Glen,Rice Jr.,78,206,1/1/1990
1122,1123,Kentavious,Caldwell-Pope,77,205,2/18/1993
1123,1124,Tony,Mitchell,80,235,4/7/1992
1124,1125,Peyton,Siva,72,185,10/24/1990
1125,1126,Gigi,Datome,80,215,11/27/1987
1126,1127,Elias,Harris,80,239,7/6/1989
1127,1128,Ognjen,Kuzmic,85,251,5/16/1990
